Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
681,,,51,4,,262,1.236379293600718,0
682,"public OsmElement pasteFrom(){
  List<Way> ways=storage.getWays();
  List<Node> nodes=storage.getNodes();
  if (mode == Mode.CUT) {
    reset();
    if (ways != null && ways.size() == 1) {
      Way w=ways.get(0);
      w.setState(savedState);
      for (      Node nd : w.getNodes()) {
        Log.d(""PasteFrom"",""Restoring state for "" + nd.getOsmId());
        nd.setState(savedNdState.get(nd));
      }
      return w;
    }
 else     if (nodes != null && nodes.size() == 1) {
      Node n=nodes.get(0);
      n.setState(savedState);
      return n;
    }
  }
 else {
    if (ways != null && ways.size() == 1) {
      return ways.get(0);
    }
 else     if (nodes != null && nodes.size() == 1) {
      return nodes.get(0);
    }
  }
  return null;
}
","public OsmElement saveTo(){
  List<Way> ways=storage.getWays();
  List<Node> nodes=storage.getNodes();
  if (mode == Mode.CUT) {
    reset();
    if (ways != null && ways.size() == 1) {
      Way w=ways.get(0);
      w.setState(savedState);
      for (      Node nd : w.getNodes()) {
        Log.d(""PasteFrom"",""Restoring state for "" + nd.getOsmId());
        nd.setState(savedNdState.get(nd));
      }
      return w;
    }
 else     if (nodes != null && nodes.size() == 1) {
      Node n=nodes.get(0);
      n.setState(savedState);
      return n;
    }
  }
 else {
    if (ways != null && ways.size() == 1) {
      return ways.get(0);
    }
 else     if (nodes != null && nodes.size() == 1) {
      return nodes.get(0);
    }
  }
  return null;
}
",213,10,"pasteFrom:saveTo,",8,0.05292255878448486,Beam
683,,,26,3,,352,1.9419214288393656,0
684,"private static native boolean renderFrame(int[] pixels,long gifFileInPtr,int[] metaData);
","private static native boolean transformFrames(int[] pixels,long gifFileInPtr,int[] metaData);
",20,4,"renderFrame:transformFrames,",63,0.3019684394200643,Beam
685,"protected HttpURLConnection configureRequest(final HttpURLConnection request){
  if (credentials != null)   request.setRequestProperty(HEADER_AUTHORIZATION,credentials);
  request.setRequestProperty(HEADER_USER_AGENT,userAgent);
  request.setRequestProperty(HEADER_ACCEPT,getHeaderAccept());
  return request;
}
","protected HttpURLConnection configureRequest(final HttpURLConnection connection){
  if (credentials != null)   connection.setRequestProperty(HEADER_AUTHORIZATION,credentials);
  connection.setRequestProperty(HEADER_USER_AGENT,userAgent);
  connection.setRequestProperty(HEADER_ACCEPT,getHeaderAccept());
  return connection;
}
",48,4,"request:connection,",27,0.17655685742696126,Beam
686,"public static <T,U extends Closeable>T withCloseable(U self,@ClosureParams(value=FirstParam.class) Closure<T> action) throws IOException {
  try {
    T result=action.call(self);
    Closeable temp=self;
    self=null;
    temp.close();
    return result;
  }
  finally {
    DefaultGroovyMethodsSupport.closeWithWarning(self);
  }
}
","public static <T,U extends Closeable>T WithOpener(U parent,@ClosureParams(value=FirstParam.class) Closure<T> init) throws IOException {
  try {
    T result=init.call(parent);
    Closeable temp=parent;
    parent=null;
    temp.close();
    return result;
  }
  finally {
    DefaultGroovyMethodsSupport.closeWithWarning(parent);
  }
}
",75,5,"self:parent,action:init,withCloseable:WithOpener,",534,2.915391973654429,Beam
688,"public static String encode(Serializable o){
  ByteArrayOutputStream bos=new ByteArrayOutputStream();
  try {
    ObjectOutputStream oos=new ObjectOutputStream(bos);
    try {
      oos.writeObject(o);
      oos.flush();
    }
  finally {
      oos.close();
    }
    return Base64.encodeBytes(bos.toByteArray());
  }
 catch (  IOException e) {
    throw new RuntimeException(e);
  }
}
","public static String encode(Serializable ops){
  ByteArrayOutputStream bott=new ByteArrayOutputStream();
  try {
    ObjectOutputStream oos=new ObjectOutputStream(bott);
    try {
      oos.writeObject(ops);
      oos.flush();
    }
  finally {
      oos.close();
    }
    return Base64.encodeBytes(bott.toByteArray());
  }
 catch (  IOException e) {
    throw new RuntimeException(e);
  }
}
",81,5,"o:ops,bos:bott,",184,0.9487893501917521,Beam
689,"public PutIndexTemplateRequest aliases(XContentBuilder source){
  return aliases(source.bytes());
}
","public PutIndexTemplateRequest increasing(XContentBuilder source){
  return increasing(source.bytes());
}
",19,2,"aliases:increasing,",5,0.0315328041712443,Beam
690,"public void send(XTraceReport report){
  outgoing.offer(report);
}
","public void send(XTraceReport request){
  outgoing.offer(request);
}
",16,3,"report:request,",7,0.04007004102071126,Beam
691,"public default void addFile(final ContentProvider contentProvider,final String fileName,final EntryInformation entryInformation) throws IOException {
  addFile(contentProvider,fileName,entryInformation,Optional.empty());
}
","public default void addedContent(final ContentProvider contentProvider,final String fileName,final EntryInformation entryInformation) throws IOException {
  addedContent(contentProvider,fileName,entryInformation,Optional.empty());
}
",36,4,"addFile:addedContent,",59,0.30803515911102297,Beam
693,,,99,5,,137,0.6799615859985352,0
694,,,46,4,,731,3.24530314207077,0
695,,,30,3,,408,2.400956972440084,0
696,,,159,9,,363,2.9510911742846173,0
697,"public void removePhoto(PhotoEntity photo){
  photos.remove(photo);
}
","public void registerImage(PhotoEntity photo){
  photos.remove(photo);
}
",16,3,"removePhoto:registerImage,",7,0.028966283798217772,Beam
698,,,65,4,,280,1.686229693889618,0
699,"public static double logpdf(double x,double mu,double shape){
  if (!(x > 0) || x == Double.POSITIVE_INFINITY) {
    return Double.NEGATIVE_INFINITY;
  }
  final double v=(x - mu) / mu;
  return v < Double.MAX_VALUE ? 0.5 * Math.log(shape / (MathUtil.TWOPI * x * x* x)) - shape * v * v / (2. * x) : Double.NEGATIVE_INFINITY;
}
","public static double expp(double x,double mu,double slice){
  if (!(x > 0) || x == Double.POSITIVE_INFINITY) {
    return Double.NEGATIVE_INFINITY;
  }
  final double v=(x - mu) / mu;
  return v < Double.MAX_VALUE ? 0.5 * Math.log(slice / (MathUtil.TWOPI * x * x* x)) - slice * v * v / (2. * x) : Double.NEGATIVE_INFINITY;
}
",94,5,"logpdf:expp,shape:slice,",109,0.6163509925206502,Beam
700,"@Override public void closingOK(){
  List<AddUserFields.AttributeSpec> specs=new ArrayList<AddUserFields.AttributeSpec>();
  for (int i=0; i < m_listModel.size(); i++) {
    AddUserFields.AttributeSpec a=(AddUserFields.AttributeSpec)m_listModel.elementAt(i);
    specs.add(a);
  }
  if (m_modifyL != null) {
    m_modifyL.setModifiedStatus(AddUserFieldsCustomizer.this,true);
  }
  m_filter.setAttributeSpecs(specs);
}
","@Override public void ClosingComplete(){
  List<AddUserFields.AttributeSpec> specs=new ArrayList<AddUserFields.AttributeSpec>();
  for (int i=0; i < m_listModel.size(); i++) {
    AddUserFields.AttributeSpec a=(AddUserFields.AttributeSpec)m_listModel.elementAt(i);
    specs.add(a);
  }
  if (m_modifyL != null) {
    m_modifyL.setModifiedStatus(AddUserFieldsCustomizer.this,true);
  }
  m_filter.setAttributeSpecs(specs);
}
",97,7,"closingOK:ClosingComplete,",7,0.03274157444636027,Beam
701,"public String betToString(){
  final StringBuilder sb=new StringBuilder();
  sb.append(amount);
  sb.append("" "");
  sb.append(itemName);
  sb.append("" on "");
  sb.append(target);
  return sb.toString();
}
","public String getAsFixed(){
  final StringBuilder sb=new StringBuilder();
  sb.append(amount);
  sb.append("" "");
  sb.append(itemName);
  sb.append("" on "");
  sb.append(target);
  return sb.toString();
}
",58,5,"betToString:getAsFixed,",16,0.07735351324081421,Beam
702,,,27,3,,111,0.6014309922854105,0
703,"public double[] popy(double x_[]){
  return popY(new double[][]{x_})[0];
}
","public double[] pya(double x_[]){
  return popY(new double[][]{x_})[0];
}
",30,2,"popy:pya,",17,0.09444141785303752,Beam
704,"private static String normalisePath(String path){
  return path.replace('\\\\','/');
}
","private static String normalisePath(String id){
  return id.replace('\\\\','/');
}
",20,2,"path:id,",7,0.059604366620381675,Beam
705,"private String trimUrl(String uri){
  if (uri == null)   return """";
  if (uri.endsWith(""/""))   uri=uri.substring(0,uri.length() - 1);
  return uri;
}
","private String traceUrl(String uri){
  if (uri == null)   return """";
  if (uri.endsWith(""/""))   uri=uri.substring(0,uri.length() - 1);
  return uri;
}
",47,2,"trimUrl:traceUrl,",5,0.023839672406514485,Beam
706,"private void ensureSize(){
  if (children == EMPTY_CHILDREN) {
    children=new FPNode[1];
    return;
  }
  int newsize=children.length == 1 ? INITIAL_SIZE : (children.length << 1);
  children=Arrays.copyOf(children,newsize);
}
","private void ensureChild(){
  if (children == EMPTY_CHILDREN) {
    children=new FPNode[1];
    return;
  }
  int newsize=children.length == 1 ? INITIAL_SIZE : (children.length << 1);
  children=Arrays.copyOf(children,newsize);
}
",55,5,"ensureSize:ensureChild,",4,0.03176453113555908,Beam
707,,,370,14,,1086,8.696620082855224,0
708,,,118,6,,793,5.341002329190572,0
709,"private void waitForIteratorsCleared(IgniteCache<String,Integer> cache,int secs) throws InterruptedException {
  for (int i=0; i < secs; i++) {
    try {
      cache.size();
      checkIteratorsCleared();
    }
 catch (    AssertionFailedError e) {
      if (i == 9) {
        for (int j=0; j < gridCount(); j++)         executeOnLocalOrRemoteJvm(j,new PrintIteratorStateTask());
        throw e;
      }
      log.info(""Iterators not cleared, will wait"");
      Thread.sleep(1000);
    }
  }
}
","private void waitForIterersCleased(IgniteCache<String,Integer> list,int secs) throws InterruptedException {
  for (int i=0; i < secs; i++) {
    try {
      list.size();
      checkIteratorsCleared();
    }
 catch (    AssertionFailedError e) {
      if (i == 9) {
        for (int j=0; j < gridCount(); j++)         executeOnLocalOrRemoteJvm(j,new PrintIteratorStateTask());
        throw e;
      }
      log.info(""Iterators not cleared, will wait"");
      Thread.sleep(1000);
    }
  }
}
",106,7,"waitForIteratorsCleared:waitForIterersCleased,cache:list,",188,1.1351712584495544,Beam
710,,,78,6,,680,3.845963390668233,0
711,,,82,4,,134,0.9348327040672302,0
712,"public void showScores(boolean flag){
  mShowScores=flag;
  SwingUtilities.invokeLater(null);
}
","public void showSlanners(boolean flag){
  mShowScores=flag;
  SwingUtilities.invokeLater(null);
}
",20,3,"showScores:showSlanners,",12,0.04257955551147461,Beam
714,"public void monitor(ScalingStateMonitorTask task){
  taskQueue.add(task);
  startMonitor();
}
","public void execute(ScalingStateMonitorTask action){
  taskQueue.add(action);
  startMonitor();
}
",20,3,"monitor:execute,task:action,",67,0.26664897203445437,Beam
715,"protected Connection openConnection(boolean autocommit) throws SQLException {
  Connection conn=dataSrc.getConnection();
  conn.setAutoCommit(autocommit);
  return conn;
}
","protected Connection closeConnector(boolean autocommit) throws SQLException {
  Connection pc=dataSrc.getConnection();
  pc.setAutoCommit(autocommit);
  return pc;
}
",30,4,"openConnection:closeConnector,conn:pc,",85,0.3884288787841797,Beam
716,"public boolean registerUser(String username,String password,String uri) throws DataAccessException {
  if (checkUsernameExists(username)) {
    return false;
  }
  storeUser(username,password,uri);
  return true;
}
","public boolean registerUser(String username,String word,String uri) throws DataAccessException {
  if (checkUsernameExists(username)) {
    return false;
  }
  storeUser(username,word,uri);
  return true;
}
",41,4,"password:word,",8,0.05204771359761556,Beam
717,,,69,8,,230,2.1740360180536906,0
719,"public ISO9796d2PSSSigner(AsymmetricBlockCipher cipher,Digest digest,int saltLength,boolean implicit){
  this.cipher=cipher;
  this.digest=digest;
  this.hLen=digest.getDigestSize();
  this.saltLength=saltLength;
  if (implicit) {
    trailer=TRAILER_IMPLICIT;
  }
 else {
    Integer trailerObj=(Integer)trailerMap.get(digest.getAlgorithmName());
    if (trailerObj != null) {
      trailer=trailerObj.intValue();
    }
 else {
      throw new IllegalArgumentException(""no valid trailer for digest"");
    }
  }
}
","public ISO9692d2PSSSigneding(AsymmetricBlockCipher cipher,Digest digest,int saltLength,boolean implicit){
  this.cipher=cipher;
  this.digest=digest;
  this.hLen=digest.getDigestSize();
  this.saltLength=saltLength;
  if (implicit) {
    trailer=TRAILER_IMPLICIT;
  }
 else {
    Integer trailerObj=(Integer)trailerMap.get(digest.getAlgorithmName());
    if (trailerObj != null) {
      trailer=trailerObj.intValue();
    }
 else {
      throw new IllegalArgumentException(""no valid trailer for digest"");
    }
  }
}
",101,9,"ISO9796d2PSSSigner:ISO9692d2PSSSigneding,",104,0.8945261200269063,Beam
720,"public String[] showVersion() throws NetworkDeviceControllerException {
  String[] returnVal=new String[2];
  SSHPrompt[] prompts={SSHPrompt.MDS_POUND,SSHPrompt.MDS_GREATER_THAN};
  StringBuilder buf=new StringBuilder();
  SSHPrompt prompt=sendWaitFor(MDSDialogProperties.getString(""MDSDialog.showVersion.cmd""),10000,prompts,buf);
  String[] lines=getLines(buf);
  String[] regex={MDSDialogProperties.getString(""MDSDialog.showVersion.version.match""),MDSDialogProperties.getString(""MDSDialog.showVersion.MDS.match""),MDSDialogProperties.getString(""MDSDialog.showVersion.Nexus.match"")};
  String[] groups=new String[2];
  for (  String line : lines) {
    int index=match(line,regex,groups);
switch (index) {
case 0:
      returnVal[1]=groups[0];
    break;
case 1:
  returnVal[0]=groups[0];
break;
case 2:
returnVal[0]=groups[0];
break;
}
}
return returnVal;
}
","public String[] ShowProduct() throws NetworkDeviceControllerException {
  String[] returnVal=new String[2];
  SSHPrompt[] prompts={SSHPrompt.MDS_POUND,SSHPrompt.MDS_GREATER_THAN};
  StringBuilder buf=new StringBuilder();
  SSHPrompt prompt=sendWaitFor(MDSDialogProperties.getString(""MDSDialog.showVersion.cmd""),10000,prompts,buf);
  String[] lines=getLines(buf);
  String[] regex={MDSDialogProperties.getString(""MDSDialog.showVersion.version.match""),MDSDialogProperties.getString(""MDSDialog.showVersion.MDS.match""),MDSDialogProperties.getString(""MDSDialog.showVersion.Nexus.match"")};
  String[] groups=new String[2];
  for (  String line : lines) {
    int index=match(line,regex,groups);
switch (index) {
case 0:
      returnVal[1]=groups[0];
    break;
case 1:
  returnVal[0]=groups[0];
break;
case 2:
returnVal[0]=groups[0];
break;
}
}
return returnVal;
}
",188,9,"showVersion:ShowProduct,",10,0.04972552458445231,Beam
721,"public void importFromChange(Change sourceChange){
  if (sourceChange.revision() > 0) {
    this.revisionId=new NumericLiteralImpl(sourceChange.revision());
  }
  if (sourceChange.timestamp() != null) {
    Date date=sourceChange.timestamp();
    Calendar c=Calendar.getInstance(TimeZone.getTimeZone(""UTC""),Locale.ROOT);
    c.setTime(date);
    this.lastModified=new LiteralImpl(DatatypeConverter.printDate(c),XMLSchema.DATETIME);
  }
}
","public void importWithChange(Change SourceShape){
  if (SourceShape.revision() > 0) {
    this.revisionId=new NumericLiteralImpl(SourceShape.revision());
  }
  if (SourceShape.timestamp() != null) {
    Date date=SourceShape.timestamp();
    Calendar c=Calendar.getInstance(TimeZone.getTimeZone(""UTC""),Locale.ROOT);
    c.setTime(date);
    this.lastModified=new LiteralImpl(DatatypeConverter.printDate(c),XMLSchema.DATETIME);
  }
}
",101,4,"importFromChange:importWithChange,sourceChange:SourceShape,",284,2.1532819588979084,Beam
722,,,28,3,,267,1.583314029375712,0
723,,,76,4,,878,6.164358027776083,0
724,,,219,12,,1461,8.579332820574443,0
725,"public void addComposite(TransformTreeNode node){
  parts.add(node);
}
","public void addComposite(TransformTreeNode one){
  parts.add(one);
}
",16,3,"node:one,",10,0.048667375246683756,Beam
726,,,35,4,,116,0.736286477247874,0
727,,,456,11,,2285,16.86983771721522,0
728,"public static byte[] readDex(File file) throws IOException {
  return readDex(file.toPath());
}
","public static byte[] readBrew(File file) throws IOException {
  return readBrew(file.toPath());
}
",24,2,"readDex:readBrew,",35,0.1690446138381958,Beam
729,"@SuppressWarnings(""deprecation"") public Object readMatrixOld(Element node) throws Exception {
  weka.core.Matrix matrix;
  weka.core.matrix.Matrix matrixNew;
  if (DEBUG) {
    trace(new Throwable(),node.getAttribute(ATT_NAME));
  }
  m_CurrentNode=node;
  matrixNew=(weka.core.matrix.Matrix)readMatrix(node);
  matrix=new weka.core.Matrix(matrixNew.getArrayCopy());
  return matrix;
}
","@SuppressWarnings(""deprecation"") public Object readTransformOLD(Element node) throws Exception {
  weka.core.Matrix matrix;
  weka.core.matrix.Matrix matrixNew;
  if (DEBUG) {
    trace(new Throwable(),node.getAttribute(ATT_NAME));
  }
  m_CurrentNode=node;
  matrixNew=(weka.core.matrix.Matrix)readMatrix(node);
  matrix=new weka.core.Matrix(matrixNew.getArrayCopy());
  return matrix;
}
",92,6,"readMatrixOld:readTransformOLD,",42,0.20213815768559773,Beam
730,,,124,7,,759,5.788540796438853,0
731,,,13,2,,73,0.346864644686381,0
732,,,52,6,,624,2.807923611005147,0
733,"public Object apply(String source,int lineNo,int columnNo,Object funcBody,Vector paramNames,Vector arguments) throws BSFException {
  Object object=eval(source,lineNo,columnNo,funcBody);
  if (object instanceof Closure) {
    Closure closure=(Closure)object;
    return closure.call(arguments.toArray());
  }
  return object;
}
","public Object apply(String source,int columnName,int columnNo,Object funcBody,Vector paramNames,Vector arguments) throws BSFException {
  Object object=eval(source,columnName,columnNo,funcBody);
  if (object instanceof Closure) {
    Closure closure=(Closure)object;
    return closure.call(arguments.toArray());
  }
  return object;
}
",71,9,"lineNo:columnName,",38,0.22016877333323162,Beam
734,"public void addLast(StatementSequence statements){
  if (statements != null) {
    sequence.addAll(statements.sequence);
  }
}
","public void createFirst(StatementSequence Statments){
  if (Statments != null) {
    sequence.addAll(Statments.sequence);
  }
}
",26,3,"statements:Statments,addLast:createFirst,",102,0.5200614213943482,Beam
735,"private static List<Vector2D> buildQuadrilateral(final Vector2D... points){
  List<Vector2D> quadrilateral=new ArrayList<Vector2D>();
  for (  Vector2D p : points) {
    if (!quadrilateral.contains(p)) {
      quadrilateral.add(p);
    }
  }
  return quadrilateral;
}
","private static List<Vector2D> buildSquetrary(final Vector2D... points){
  List<Vector2D> quadrilateral=new ArrayList<Vector2D>();
  for (  Vector2D p : points) {
    if (!quadrilateral.contains(p)) {
      quadrilateral.add(p);
    }
  }
  return quadrilateral;
}
",60,4,"buildQuadrilateral:buildSquetrary,",20,0.11585272153218587,Beam
736,"private static String padRight(String s,int minLength){
  return String.format(""%1$-"" + minLength + ""s"",s);
}
","private static String PadRight(String s,int minLength){
  return String.format(""%1$-"" + minLength + ""s"",s);
}
",27,3,"padRight:PadRight,",6,0.034867143630981444,Beam
737,,,80,7,,1049,5.920231159528097,0
738,,,51,5,,876,5.196269539992015,0
739,,,40,2,,282,1.7162285804748536,0
740,"static void updateStyle(JTextComponent c,SeaGlassContext context,String prefix){
  SeaGlassStyle style=(SeaGlassStyle)context.getStyle();
  Color color=c.getCaretColor();
  if (color == null || color instanceof UIResource) {
    c.setCaretColor((Color)style.get(context,prefix + "".caretForeground""));
  }
  Color fg=c.getForeground();
  if (fg == null || fg instanceof UIResource) {
    fg=style.getColorForState(context,ColorType.TEXT_FOREGROUND);
    if (fg != null) {
      c.setForeground(fg);
    }
  }
  Object ar=style.get(context,prefix + "".caretAspectRatio"");
  if (ar instanceof Number) {
    c.putClientProperty(""caretAspectRatio"",ar);
  }
  context.setComponentState(SELECTED | FOCUSED);
  Color s=c.getSelectionColor();
  if (s == null || s instanceof UIResource) {
    c.setSelectionColor(style.getColor(context,ColorType.TEXT_BACKGROUND));
  }
  Color sfg=c.getSelectedTextColor();
  if (sfg == null || sfg instanceof UIResource) {
    c.setSelectedTextColor(style.getColor(context,ColorType.TEXT_FOREGROUND));
  }
  context.setComponentState(DISABLED);
  Color dfg=c.getDisabledTextColor();
  if (dfg == null || dfg instanceof UIResource) {
    c.setDisabledTextColor(style.getColor(context,ColorType.TEXT_FOREGROUND));
  }
  Insets margin=c.getMargin();
  if (margin == null || margin instanceof UIResource) {
    margin=(Insets)style.get(context,prefix + "".margin"");
    if (margin == null) {
      margin=SeaGlassLookAndFeel.EMPTY_UIRESOURCE_INSETS;
    }
    c.setMargin(margin);
  }
  Caret caret=c.getCaret();
  if (caret instanceof UIResource) {
    Object o=style.get(context,prefix + "".caretBlinkRate"");
    if (o != null && o instanceof Integer) {
      Integer rate=(Integer)o;
      caret.setBlinkRate(rate.intValue());
    }
  }
}
","static void Updatestyle(JTextComponent c,SeaGlassContext context,String prefix){
  SeaGlassStyle style=(SeaGlassStyle)context.getStyle();
  Color color=c.getCaretColor();
  if (color == null || color instanceof UIResource) {
    c.setCaretColor((Color)style.get(context,prefix + "".caretForeground""));
  }
  Color fg=c.getForeground();
  if (fg == null || fg instanceof UIResource) {
    fg=style.getColorForState(context,ColorType.TEXT_FOREGROUND);
    if (fg != null) {
      c.setForeground(fg);
    }
  }
  Object ar=style.get(context,prefix + "".caretAspectRatio"");
  if (ar instanceof Number) {
    c.putClientProperty(""caretAspectRatio"",ar);
  }
  context.setComponentState(SELECTED | FOCUSED);
  Color s=c.getSelectionColor();
  if (s == null || s instanceof UIResource) {
    c.setSelectionColor(style.getColor(context,ColorType.TEXT_BACKGROUND));
  }
  Color sfg=c.getSelectedTextColor();
  if (sfg == null || sfg instanceof UIResource) {
    c.setSelectedTextColor(style.getColor(context,ColorType.TEXT_FOREGROUND));
  }
  context.setComponentState(DISABLED);
  Color dfg=c.getDisabledTextColor();
  if (dfg == null || dfg instanceof UIResource) {
    c.setDisabledTextColor(style.getColor(context,ColorType.TEXT_FOREGROUND));
  }
  Insets margin=c.getMargin();
  if (margin == null || margin instanceof UIResource) {
    margin=(Insets)style.get(context,prefix + "".margin"");
    if (margin == null) {
      margin=SeaGlassLookAndFeel.EMPTY_UIRESOURCE_INSETS;
    }
    c.setMargin(margin);
  }
  Caret caret=c.getCaret();
  if (caret instanceof UIResource) {
    Object o=style.get(context,prefix + "".caretBlinkRate"");
    if (o != null && o instanceof Integer) {
      Integer rate=(Integer)o;
      caret.setBlinkRate(rate.intValue());
    }
  }
}
",394,16,"updateStyle:Updatestyle,",13,0.09709505637486776,Beam
741,"public void removeRequest(InterruptRequest interruptRequest){
synchronized (interruptRequestQueue) {
    interruptRequestQueue.remove(interruptRequest);
  }
}
","public void releaseRequest(InterruptRequest interpretStream){
synchronized (interruptRequestQueue) {
    interruptRequestQueue.remove(interpretStream);
  }
}
",22,3,"interruptRequest:interpretStream,removeRequest:releaseRequest,",78,0.34733322461446126,Beam
742,"public static Object convertToParameterValues(Object object){
  Collection<Object> collection;
  if (object instanceof Object[]) {
    collection=Arrays.asList((Object[])object);
  }
 else   if (object instanceof Collection) {
    collection=(Collection<Object>)object;
  }
 else {
    LOGGER.warn(""Unable to convert value, ignoring"");
    return new Object[]{};
  }
  List<Object> s=new LinkedList<Object>();
  for (  Object o : collection) {
    Object converted=convertToParameterValue(o);
    if (converted instanceof Object[]) {
      s.addAll(Arrays.asList((Object[])converted));
    }
 else {
      s.add(converted);
    }
  }
  return s.toArray(new Object[s.size()]);
}
","public static Object convertToParametersParameters(Object event){
  Collection<Object> collection;
  if (event instanceof Object[]) {
    collection=Arrays.asList((Object[])event);
  }
 else   if (event instanceof Collection) {
    collection=(Collection<Object>)event;
  }
 else {
    LOGGER.warn(""Unable to convert value, ignoring"");
    return new Object[]{};
  }
  List<Object> s=new LinkedList<Object>();
  for (  Object o : collection) {
    Object converted=convertToParameterValue(o);
    if (converted instanceof Object[]) {
      s.addAll(Arrays.asList((Object[])converted));
    }
 else {
      s.add(converted);
    }
  }
  return s.toArray(new Object[s.size()]);
}
",161,6,"convertToParameterValues:convertToParametersParameters,object:event,",67,0.3865675091743469,Beam
743,,,90,8,,297,1.5910653869311016,0
744,"public void invalidateAndUnmap(ByteBuffer... bufs) throws IOException {
  if (cleaner != null) {
    invalidated=true;
    barrier.lazySet(0);
    Thread.yield();
    for (    ByteBuffer b : bufs) {
      cleaner.freeBuffer(resourceDescription,b);
    }
  }
}
","public void invalidateandUnmap(ByteBuffer... bufs) throws IOException {
  if (cleaner != null) {
    invalidated=true;
    barrier.lazySet(0);
    Thread.yield();
    for (    ByteBuffer b : bufs) {
      cleaner.freeBuffer(resourceDescription,b);
    }
  }
}
",55,7,"invalidateAndUnmap:invalidateandUnmap,",4,0.02770128647486369,Beam
745,"public T allowedUsers(User... users){
  List<User> usersList=Arrays.asList(users);
  this.userPredicate=null;
  return instance();
}
","public T iedNumbers(User... users){
  List<User> usersList=Arrays.asList(users);
  this.userPredicate=null;
  return instance();
}
",34,2,"allowedUsers:iedNumbers,",12,0.05227101643880208,Beam
747,"private double mean(double[] vec){
  double result=0;
  for (int i=0; i < vec.length; i++)   result+=vec[i];
  return result / vec.length;
}
","private double dev(double[] vec){
  double result=0;
  for (int i=0; i < vec.length; i++)   result+=vec[i];
  return result / vec.length;
}
",46,4,"mean:dev,",49,0.24058317343393962,Beam
748,"public void updateView(){
  if (fInputElement != null && fParentComposite != null) {
    IndicatorViewState oldState=fStateMap.get(fInputElement);
    boolean reload=fFilesToReoad.contains(fInputElement);
    if (reload || oldState == null) {
      JsonObject jsonObject=DroidsafePluginUtilities.parseIndicatorFile(fInputElement);
      if (jsonObject == null)       return;
      fFilesToReoad.remove(fInputElement);
      fState=new IndicatorViewState(fInputElement,jsonObject,getSecuritySpec(),oldState);
      fStateMap.put(fInputElement,fState);
    }
 else {
      fState=oldState;
    }
    setPartName(fState.indicatorType);
    showPage(PAGE_VIEWER);
    fTreeViewer.setInput(fState.jsonObject);
    if (fTreeViewer.getSorter() == null)     sortByField(getSortByField());
  }
 else {
    setPartName(DEFAULT_PART_NAME);
  }
}
","public void fillPreview(){
  if (fInputElement != null && fParentComPOSites != null) {
    IndicatorViewState oldState=fStateMap.get(fInputElement);
    boolean reload=fFilesToReoad.contains(fInputElement);
    if (reload || oldState == null) {
      JsonObject jsonObject=DroidsafePluginUtilities.parseIndicatorFile(fInputElement);
      if (jsonObject == null)       return;
      fFilesToReoad.remove(fInputElement);
      fState=new IndicatorViewState(fInputElement,jsonObject,getSecuritySpec(),oldState);
      fStateMap.put(fInputElement,fState);
    }
 else {
      fState=oldState;
    }
    setPartName(fState.indicatorType);
    showPage(PAGE_VIEWER);
    fTreeViewer.setInput(fState.jsonObject);
    if (fTreeViewer.getSorter() == null)     sortByField(getSortByField());
  }
 else {
    setPartName(DEFAULT_PART_NAME);
  }
}
",152,10,"updateView:fillPreview,fParentComposite:fParentComPOSites,",25,0.1567440629005432,Beam
749,,,20,2,,235,1.5471014062563577,0
750,"public void addAll(OVector v){
  expandFor(size + v.size - 1,null);
  System.arraycopy(v.vector,0,vector,size - v.size,v.size);
}
","public void AddArray(OVector tv){
  expandFor(size + tv.size - 1,null);
  System.arraycopy(tv.vector,0,vector,size - tv.size,tv.size);
}
",45,4,"v:tv,addAll:AddArray,",55,0.3084421634674072,Beam
751,,,15,2,,73,0.33469974994659424,0
752,"public static UiResult openUrl(URI uri){
  return openUrl(uri.toString());
}
","public static UiResult closeImage(URI uri){
  return closeImage(uri.toString());
}
",20,2,"openUrl:closeImage,",13,0.04658940633138021,Beam
753,,,46,2,,159,0.883989151318868,0
754,"public ClassAnnotator(URL[] codebase,Properties props){
  if (props != null)   properties.putAll(props);
  setAnnotationURLs(codebase);
}
","public ClassAnNOTation(URL[] codebase,Properties props){
  if (props != null)   properties.putAll(props);
  setAnnotationURLs(codebase);
}
",31,4,"ClassAnnotator:ClassAnNOTation,",9,0.04070215622584025,Beam
755,,,117,4,,189,1.4573948661486307,0
756,"public double norm(){
  double sum=0;
  for (int i=0; i < components.length; i++)   sum+=components[i] * components[i];
  return Math.sqrt(sum);
}
","public double scale(){
  double sum=0;
  for (int i=0; i < components.length; i++)   sum+=components[i] * components[i];
  return Math.sqrt(sum);
}
",48,4,"norm:scale,",4,0.0172775665918986,Beam
757,"public static <T>FastFuture<T> fromCompletableFuture(final CompletableFuture<T> cf){
  final FastFuture<T> f=new FastFuture<>();
  cf.thenAccept(null);
  cf.exceptionally(null);
  return f;
}
","public static <T>FastFuture<T> fromCompletimefuture(final CompletableFuture<T> cf){
  final FastFuture<T> f=new FastFuture<>();
  cf.thenAccept(null);
  cf.exceptionally(null);
  return f;
}
",51,3,"fromCompletableFuture:fromCompletimefuture,",12,0.05003163417180379,Beam
758,,,30,3,,403,2.1218772729237876,0
