Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
1196,,,17,1,,253,2.636489152908330,0
1197,,,14,1,,222,1.9536366740862500,0
1198,"public static final double sigma(double a){
  return 1.0 / (1.0 + Math.exp(-a));
}","public static final double sigma(double p){
  return 1.0 / (1.0 + Math.exp(-p));
}",26,2,"a:p,",35,0.51,ALERT
1199,,,87,7,,1163,16.056105856100700,0
1200,"public ByteArrayDataSource(InputStream is,String type){
  try {
    ByteArrayOutputStream os=new ByteArrayOutputStream();
    int ch;
    while ((ch=is.read()) != -1) {
      os.write(ch);
    }
    m_data=os.toByteArray();
  }
 catch (  IOException ioex) {
    log.log(Level.WARNING,"""",ioex);
  }
  if (type != null && type.length() > 0)   m_type=type;
}","public ByteArrayDataSource(InputStream Is,String method){
  try {
    ByteArrayOutputStream oa=new ByteArrayOutputStream();
    int cor;
    while ((cor=Is.read()) != -1) {
      oa.write(cor);
    }
     m_base=oa.toByteArray();
  }
 catch (  IOException ioex) {
    log.log(Level.WARNING,"""",ioex);
  }
  if (method != null && method.length() > 0)   m_m_typesethod;
}",95,6,"is:Is,type:method,os:oa,ch:cor,m_data: m_base,m_type:m_types,",298,3.34,ALERT
1201,"public static void load(String url){
  String driver=getDriver(url);
  if (driver != null) {
    loadUserClass(driver);
  }
}
","public static void user(String server){
  String driver=getDriver(server);
  if (driver != null) {
    loadUserClass(driver);
  }
}
",31,3,"url:server,load:user,",64,0.69,ALERT
1202,,,124,4,,825,10.282666126887000,0
1203,,,108,3,,509,25.94257470369340,0
1204,,,86,6,,1178,19.70261010726290,0
1205,,,31,4,,787,6.652833207448320,0
1206,"protected double kernelHelper(int n,char[] s,int endIndexS,char[] t,int endIndexT){
  if (n <= 0) {
    return getReturnValue(n);
  }
  if (Math.min(endIndexS + 1,endIndexT + 1) < n) {
    return getReturnValue(n);
  }
  int adr=0;
  if (m_useRecursionCache) {
    adr=m_multX * n + m_multY * endIndexS + m_multZ * endIndexT;
    if (cachekhK[adr % maxCache] == adr + 1) {
      return cachekh[adr % maxCache];
    }
  }
  double result=0;
  result=m_lambda * kernelHelper(n,s,endIndexS - 1,t,endIndexT) + kernelHelper2(n,s,endIndexS,t,endIndexT);
  if (m_useRecursionCache) {
    cachekhK[adr % maxCache]=adr + 1;
    cachekh[adr % maxCache]=result;
  }
  return result;
}","protected double nnHandle(int n,char[] set,int endPointL,char[] t,int endIndexT){
  if (n <= 0) {
    return getReturnValue(n);
  }
  if (Math.min(endPointL + 1,endIndexT + 1) < n) {
    return getReturnValue(n);
  }
  int director=0;
  if (m_useRecursionCache) {
    director=m_multX * n + m_multY * endPointL + m_multZ * endIndexT;
    if (cachekhK[director % maxCache] == director + 1) {
      return cachekh[director % maxCache];
    }
  }
  double result=0;
  result=m_lambda * nnHandle(n,set,endPointL - 1,t,endIndexT) + kernelHelper2(n,set,endPointL,t,endIndexT);
  if (m_useRecursionCache) {
    cachekhK[director % maxCache]=director + 1;
    cachekh[director % maxCache]=result;
  }
  return result;
}",178,11,"adr:director,endIndexS:endPointL,s:set,kernelHelper:nnHandle,",278,19.22,ALERT
1207,"private static String unwrap(String expression){
  if (expression.startsWith(""(("")) {
    expression=expression.substring(expression.indexOf("")"") + 1,expression.length() - 1);
    if (expression.endsWith(""]"")) {
      expression=expression.substring(0,expression.lastIndexOf(""[""));
    }
 else {
      expression=expression.substring(0,expression.lastIndexOf("".""));
    }
  }
  return expression;
}","private static String unwrap(String wrapper){
  if (wrapper.startsWith(""(("")) {
    wrapper=wrapper.substring(wrapper.indexOf("")"") + 1,wrapper.length() - 1);
    if (wrapper.endsWith(""]"")) {
      wrapper=wrapper.substring(0,wrapper.lastIndexOf(""[""));
    }
 else {
      wrapper=wrapper.substring(0,wrapper.lastIndexOf("".""));
    }
  }
  return wrapper;
}",94,2,"expression:wrapper,",47,0.32,ALERT
1209,,,172,8,,1446,11.428052107493100,0
1210,,,60,4,,686,5.516565171877540,0
1211,"public Vector<Option> enumToVector(Enumeration<Option> enu){
  Vector<Option> options=new Vector<Option>();
  options.addAll(Collections.list(enu));
  return options;
}
","public Vector<Option> enum2Point(Enumeration<Option> ennu){
  Vector<Option> json=new Vector<Option>();
  json.addAll(Collections.list(ennu));
  return json;
}",44,3,"options:json,enu:ennu,enumToVector:enum2Point,",86,0.76,ALERT
1212,"private boolean isNotInArray(String str,String[] array){
  for (int i=0; i < array.length; i++) {
    if (str.equals(array[i])) {
      return false;
    }
  }
  return true;
}","private boolean isNotInsideRange(String data,String[] v){
  for (int i=0; i < v.length; i++) {
    if (data.equals(v[i])) {
      return false;
    }
  }
  return true;
}",52,4,"str:data,isNotInArray:isNotInsideRange,array:v,",87,0.99,ALERT
1213,"void addAttributeValues(String attrName,Set values) throws SMSException {
  if (attrName != null && values != null && !values.isEmpty()) {
    Map attrs=getAttributes();
    Set origValues=(Set)attrs.get(attrName);
    Set newValues=new HashSet(values);
    if (origValues != null && !origValues.isEmpty()) {
      newValues.addAll(origValues);
    }
    Map newAttrs=new HashMap();
    newAttrs.put(attrName,newValues);
    setAttributes(newAttrs);
  }
}
","void setAttributeValue(String attName,Set versions) throws SMSException {
  if (attName != null && versions != null && !versions.isEmpty()) {
    Map acributes=getAttributes();
    Set ori originalRequiresetacributess.get(attName);
    Set neoldResultsew HashSet(versions);
    if ( originalRequires != null && ! originalRequires.isEmpty()) {
      newValuoldResults( originalRequires);
    }
    Map newCurrs=new HashMap();
    newCurrs.put(attName,oldResults);
    setAttributes(newCurrs);
  }
}
",105,7,"addAttributeValues:setAttributeValue,attrName:attName,values:versions,attrs:acributes,origValues: originalRequires,newValues:oldResults,newAttrs:newCurrs,",346,4.39,ALERT
1214,,,71,2,,223,2.103895092010500,0
1215,"public static Object invokeStatic(Class clazz,String methodName) throws NoSuchMethodException {
  try {
    Method method=clazz.getMethod(methodName,new Class[0]);
    Object result=method.invoke(null,new Object[0]);
    return result;
  }
 catch (  IllegalAccessException e) {
    throw new NoSuchMethodException(methodName + "" is not accessible"");
  }
catch (  InvocationTargetException e) {
    throw new InternalError(e.getMessage());
  }
}","public static Object okestatic(Class clazz,String methodName) throws NoSuchMethodException {
  try {
    Method method=clazz.getMethod(methodName,new Class[0]);
    Object message=method.invoke(null,new Object[0]);
    return message;
  }
 catch (  IllegalAccessException e) {
    throw new NoSuchMethodException(methodName + "" is not accessible"");
  }
catch (  InvocationTargetException e) {
    throw new InternalError(e.getMessage());
  }
}",87,5,"invokeStatic:okestatic,result:message,",107,0.98,ALERT
1216,,,254,10,,1895,16.123192942142500,0
1217,,,61,3,,505,3.419456088542940,0
1218,,,55,3,,579,3.518320922056830,0
1219,,,179,7,,1142,8.628972180684410,0
1220,"public void create(String[] rpfFilePaths,String outputFile) throws MakeTocException {
  create(rpfFilePaths,outputFile,false);
}
","public void get(String[] rpfFileIdes,String OutputFile) throws MakeTocException {
  get(rpfFileIdes,OutputFile,false);
}
",25,3,"create:get,rpfFilePaths:rpfFileIdes,outputFile:OutputFile,",368,4.06,ALERT
1222,,,150,9,,1607,9.823621837298080,0
1223,,,15,1,,215,1.4565427581469200,0
1224,,,163,10,,1911,14.166630331675200,0
1225,,,47,2,,389,3.688273628552760,0
1227,,,94,4,,813,9.352365032831830,0
1228,"private void loadMap(String extension,String mimeType){
  if (!mimeTypeToExtensionMap.containsKey(mimeType)) {
    mimeTypeToExtensionMap.put(mimeType,extension);
  }
  extensionToMimeTypeMap.put(extension,mimeType);
  if (isImageType(mimeType)) {
    imageMimeTypeSet.add(mimeType);
  }
}
","private void readArray(String  extensions,String mileName){
  if (!mimeTypeToExtensionMap.containsKey(mileName)) {
    mimeTypeToExtensionMap.put(mimileNameextensions);
  }
  extensionToMimeTypeMap.put( extensions,mileName);
  if (isImageType(mileName)) {
    imageMimeTypeSet.add(mileName);
  }
}
",58,3,"loadMap:readArray,extension: extensions,mimeType:mileName,",140,1.17,ALERT
1229,,,27,2,,259,2.5864598989486700,0
1230,,,172,5,,840,11.460851379235600,0
1231,"private String processLogoutRequest(LogoutState t,LogoutRequest logoutRequest,SessionManager sessionManager) throws SamlServiceException {
  String sessionId=null;
  List<SessionIndex> sessionList=logoutRequest.getSessionIndexes();
  Validate.notNull(sessionList,""sessionList"");
  Validate.isTrue(sessionList.size() > 0);
  for (  SessionIndex sessionIndex : sessionList) {
    Validate.notNull(sessionIndex);
    String participantSession=sessionIndex.getSessionIndex();
    Validate.notNull(participantSession,""participantSession"");
    Session session=sessionManager.getByParticipant(participantSession);
    if (session == null) {
      throw new SamlServiceException(""Server session not found"");
    }
    if (!session.containsSessionParticipantUrl(t.getIssuerValue())) {
      throw new SamlServiceException(""Issuer URL does not match session participant URL"");
    }
    if (sessionId == null) {
      sessionId=session.getId();
    }
 else {
      if (!sessionId.equals(session.getId())) {
        throw new SamlServiceException(""Participant requested multiple server sessions to be terminated"");
      }
    }
  }
  return sessionId;
}","private String processLoginrequest(LogoutState type,LogoutRequest logdownRequest,SessionManager sessionManager) throws SamlServiceException {
  String sessionId=null;
  List<SessionIndex> ssessionListlogdownRequest.getSessionIndexes();
  Validate.notNull(sessionList,""sessionList"");
  Validate.isTrue(sessionList.size() > 0);
  for (  SessionIndex  sessionName : sessionList) {
    Validate.notNull( sessionName);
    String participantingSecret= sessionName.getSessionIndex();
    Validate.notNull(participantingSecret,""participantSession"");
    Session sespaceessionManager.getByParticipant(participantingSecret);
    if (space == null) {
      throw new SamlServiceException(""Server session not found"");
    }
    if (!sesspacentainsSessionParticipantUrl(type.getIssuerValue())) {
      throw new SamlServiceException(""Issuer URL does not match session participant URL"");
    }
    if (sessionId == null) {
      sessionId=space.getId();
    }
 else {
      if (!sessionId.equals(space.getId())) {
        throw new SamlServiceException(""Participant requested multiple server sessions to be terminated"");
      }
    }
  }
  return sessionId;
}",183,9,"processLogoutRequest:processLoginrequest,t:type,logoutRequest:logdownRequest,sessionIndex: sessionName,participantSession:participantingSecret,session:space,",433,3.2,ALERT
1232,"private static a createImageLink(String AD_Language,String name,String js_command,boolean enabled,boolean pressed){
  a img=new a(""#"",createImage(AD_Language,name));
  if (!pressed || !enabled)   img.setID(""imgButtonLink"");
 else   img.setID(""imgButtonPressedLink"");
  if (js_command == null)   js_command=""\'Submit\'"";
  if (js_command.length() > 0 && enabled) {
    if (js_command.startsWith(""startPopup""))     img.setOnClick(js_command);
 else     img.setOnClick(""SubmitForm(\'"" + name + ""\', ""+ js_command+ "",\'toolbar\');return false;"");
  }
  img.setClass(""ToolbarButton"");
  img.setOnMouseOver(""window.status=\'"" + name + ""\';return true;"");
  img.setOnMouseOut(""window.status=\'\';return true;"");
  img.setOnBlur(""this.hideFocus=false"");
  return img;
}","private static a createButtonUrl(String adJWord,String alias,String js_command,boolean enabled,boolean verified){
 implimg=new a(""#"",createImage(adJWord,alias));
  if (!verified || !enabled)   impl.setID(""imgButtonLink"");
 else   impl.setID(""imgButtonPressedLink"");
  if (js_command == null)   js_command=""\'Submit\'"";
  if (js_command.length() > 0 && enabled) {
    if (js_command.startsWith(""startPopup""))     impl.setOnClick(js_command);
 else     iimplsetOnClick(""SubmitForm(\'"" + alias + ""\', ""+ js_command+ "",\'toolbar\');return false;"");
  }
  impl.setClass(""ToolbarButton"");
  iimplsetOnMouseOver(""window.status=\'"" + alias + ""\';return true;"");
  impl.setOnMouseOut(""window.status=\'\';return true;"");
  impl.setOnBlur(""this.hideFocus=false"");
  return impl;
}",152,7,"createImageLink:createButtonUrl,AD_Language:adJWord,name:alias,pressed:verified,img:impl,",395,2.48,ALERT
1233,,,75,4,,803,8.708505551020300,0
1234,,,19,1,,250,2.1123156507810000,0
1236,,,89,10,,1843,15.21085582971570,0
1237,,,13,1,,220,1.5996152997016900,0
1238,,,122,5,,790,7.196302107969920,0
1240,,,337,11,,2049,52.976267723242400,0
1241,"@Override protected synchronized void write(long offset,byte[] b) throws IOException {
  if (byteBuffer != null) {
    byteBuffer.position((int)offset);
    byteBuffer.put(b);
  }
 else {
    throw new IOException(""Write failed, file "" + getPath() + "" not mapped for I/O"");
  }
}
","@Override protected synchronized void replace(long o,byte[] fb) throws IOException {
  if (byteBuffer != null) {
    byteBuffer.position((int)o);
    byteBuffer.put(fb);
  }
 else {
    throw new IOException(""Write failed, file "" + getPath() + "" not mapped for I/O"");
  }
}
",60,3,"write:replace,offset:o,b:fb,",156,1.18,ALERT
1242,,,42,3,,568,4.206576883792880,0
1243,,,41,1,,251,1.7846338828404700,0
1244,"boolean writeData() throws IOException {
  int tosend;
  int sent;
  byte[] block=new byte[kBlockSize];
  do {
    tosend=Math.min(sendStreamSize - totalSent,block.length);
    System.arraycopy(sendData,totalSent,block,0,tosend);
    if (tosend > 0) {
      sent=localSend(block,tosend);
      updateLocalClock();
      if (sent != -1) {
        totalSent+=sent;
      }
 else {
        logger.log(Level.FINE,""Flow Controlled"");
      }
    }
 else {
      sent=tosend=0;
    }
  }
 while (sent > 0);
  if (logger.isLoggable(Level.FINER)) {
    logger.log(Level.FINER,""Sent: "" + totalSent + "" remaining: ""+ (sendStreamSize - totalSent));
  }
  return tosend == 0;
}","boolean processBytes() throws IOException {
  int tosend;
  int sent;
  byte[] block=new byte[kBlockSize];
  do {
    tosend=Math.min(sendStreamSize - totalSent,block.length);
    System.arraycopy(sendData,totalSent,block,0,tosend);
    if (tosend > 0) {
      sent=localSend(block,tosend);
      updateLocalClock();
      if (sent != -1) {
        totalSent+=sent;
      }
 else {
        logger.log(Level.FINE,""Flow Controlled"");
      }
    }
 else {
      sent=tosend=0;
    }
  }
 while (sent > 0);
  if (logger.isLoggable(Level.FINER)) {
    logger.log(Level.FINER,""Sent: "" + totalSent + "" remaining: ""+ (sendStreamSize - totalSent));
  }
  return tosend == 0;
}",161,5,"writeData:processBytes,",40,0.54,ALERT
1245,,,21,2,,411,3.085941223303480,0
1246,,,19,2,,452,3.4500325043996200,0
1247,"public List<ColourChange> sampleConditionalMigrationEvents2(int parentColour,double parentHeight,int childColour,double childHeight,double[] m){
  List<ColourChange> colourChanges=new ArrayList<ColourChange>();
  if (parentHeight < childHeight) {
    throw new IllegalArgumentException(""sampleConditionalMigrationEvents: parentHeight="" + parentHeight + "" childHeight=""+ childHeight+ "", not good."");
  }
  try {
    int currentColour=parentColour;
    double currentHeight=parentHeight;
    while (true) {
      ColourChange nextEvent=randomConditionalMigrationEvent(currentColour,currentHeight,childColour,childHeight,m);
      currentHeight=nextEvent.getTime();
      currentColour=nextEvent.getColourAbove();
      colourChanges.add(nextEvent);
    }
  }
 catch (  NoEventException nee) {
  }
  reverseColourChangeList(colourChanges,parentColour);
  return colourChanges;
}","public List<ColourChange> sampleConditionalMigrateEvent3(int parentColour,double parentHeight,int childColour,double childHeight,double[] m){
  List<ColourChange> colourChanges=new ArrayList<ColourChange>();
  if (parentHeight < childHeight) {
    throw new IllegalArgumentException(""sampleConditionalMigrationEvents: parentHeight="" + parentHeight + "" childHeight=""+ childHeight+ "", not good."");
  }
  try {
    int currentCoore=parentColour;
    double currentHeight=parentHeight;
    while (true) {
      ColourChangenextChanget=randomConditionalMigrationEvent(currentCoore,currentHeight,childColour,childHeight,m);
      currentHeight=nextChange.getTime();
      currentCoore=nextChange.getColourAbove();
      colourChanges.add(nextChange);
    }
  }
 catch (  NoEventException nee) {
  }
  reverseColourChangeList(colourChanges,parentColour);
  return colourChanges;
}",138,10,"sampleConditionalMigrationEvents2:sampleConditionalMigrateEvent3,currentColour:currentCoore,nextEvent:nextChange,",382,9.85,ALERT
1249,"private void fitSizeOfScrolledContent(){
  Point p=scrollComposite.getSize();
  main.setSize(main.computeSize(p.x,SWT.DEFAULT));
}
","private void  computeSizeOfScrollingContents(){
  Point p=scrollComposite.getSize();
  main.setSize(main.computeSize(p.x,SWT.DEFAULT));
}
",34,2,"fitSizeOfScrolledContent: computeSizeOfScrollingContents,",30,0.3,ALERT
1250,,,41,2,,352,4.31562549273173,0
1251,"public void proposeTree() throws OperatorFailedException {
  NodeRef i;
  double oldMinAge, newMinAge, newRange, oldRange, newAge, q;
  final int nodeCount=tree.getNodeCount();
  do {
    i=tree.getNode(MathUtils.nextInt(nodeCount));
  }
 while (tree.getRoot() == i);
  final NodeRef iP=tree.getParent(i);
  NodeRef j=tree.getNode(MathUtils.nextInt(nodeCount));
  NodeRef k=tree.getParent(j);
  while ((k != null && tree.getNodeHeight(k) <= tree.getNodeHeight(i)) || (i == j)) {
    j=tree.getNode(MathUtils.nextInt(nodeCount));
    k=tree.getParent(j);
  }
  if (j == tree.getRoot() || iP == tree.getRoot()) {
    throw new OperatorFailedException(""Root changes not allowed!"");
  }
  if (k == iP || j == iP || k == i)   throw new OperatorFailedException(""move failed"");
  final NodeRef CiP=getOtherChild(tree,iP,i);
  NodeRef PiP=tree.getParent(iP);
  newMinAge=Math.max(tree.getNodeHeight(i),tree.getNodeHeight(j));
  newRange=tree.getNodeHeight(k) - newMinAge;
  newAge=newMinAge + (MathUtils.nextDouble() * newRange);
  oldMinAge=Math.max(tree.getNodeHeight(i),tree.getNodeHeight(CiP));
  oldRange=tree.getNodeHeight(PiP) - oldMinAge;
  q=newRange / Math.abs(oldRange);
  tree.beginTreeEdit();
  if (j == tree.getRoot()) {
    tree.removeChild(iP,CiP);
    tree.removeChild(PiP,iP);
    tree.addChild(iP,j);
    tree.addChild(PiP,CiP);
    tree.setRoot(iP);
  }
 else   if (iP == tree.getRoot()) {
    tree.removeChild(k,j);
    tree.removeChild(iP,CiP);
    tree.addChild(iP,j);
    tree.addChild(k,iP);
    tree.setRoot(CiP);
  }
 else {
    tree.removeChild(k,j);
    tree.removeChild(iP,CiP);
    tree.removeChild(PiP,iP);
    tree.addChild(iP,j);
    tree.addChild(k,iP);
    tree.addChild(PiP,CiP);
  }
  tree.setNodeHeight(iP,newAge);
  tree.endTreeEdit();
  logq=Math.log(q);
}
","public void superposeTree() throws OperatorFailedException {
  NodeRef c;
  double oldMaxStyle, oldMinAverage, NEWShare, oldResource, nextRange, qu;
  final int nodeCounter=tree.getNodeCount();
  do {
    c=tree.getNode(MathUtils.nextInt(nodeCounter));
  }
 while (tree.getRoot() == c);
  final NodeRef siPO=tree.getParent(c);
  NodeRef j=jree.getNode(MathUtils.nextInt(nodeCounter));
  NodeRef ki=tree.getParent(j);
  while ((ki != null && tree.getNodeHeight(ki) <= tree.getNodeHeight(c)) || (c == j)) {
    j=jree.getNode(MathUtils.nextInt(nodeCounter));
    ki=tree.getParent(j);
  }
  if (j j= tree.getRoot() || siPO == tree.getRoot()) {
    throw new OperatorFailedException(""Root changes not allowed!"");
  }
  if (k ==kisiPO || j j= siPO || ki == c)   throw new OperatorFailedException(""move failed"");
  final NodeRef CiCpiPointetOtherChild(tree,siPO,c);
  NodeRef PiPiUree.getParent(siPO);
  oldMinAverage=Math.max(tree.getNodeHeight(c),tree.getNodeHeight(j));
  newRNEWSharee.getNodeHeight(k) -kioldMinAverage;
  newAnextRangeMinAverage + (MathUtils.nextDouble() * NEWShare);
  oldMaxStyle=Math.max(tree.getNodeHeight(c),tree.getNodeHeight(CpiPoint));
  ololdResourceree.getNodeHeight(PiPiU- oldMaxStyle;
  q=NquWShare / Math.abs(oldResource);
  tree.beginTreeEdit();
  if (j == tree.getRoot()) {
    tree.removeChild(siPO,CpiPoint);
    tree.removeChild(PiPiUiPO);
    tree.addChild(siPO,j);
    tree.addChild(PiP,CPiUoint);
    tree.setRoot(siPO);
  }
 else   if (siPO == tree.getRoot()) {
    tree.removeChild(ki,j);
    tree.removeChild(siPO,CpiPoint);
    tree.addChild(siPO,j);
    tree.addChild(k,kiiPO);
    tree.setRoot(CpiPoint);
  }
 else {
    tree.removeChild(ki,j);
    tree.removeChild(siPO,CpiPoint);
    tree.removeChild(PiPiUiPO);
    tree.addChild(siPO,j);
    tree.addChild(k,kiiPO);
    tree.addChild(PiP,CPiUoint);
  }
  tree.setNodeHeight(iP,siPOxtRange);
  tree.endTreeEdit();
  logq=Math.log(qu);
}
",510,14,"proposeTree:superposeTree,i:c,oldMinAge:oldMaxStyle,newMinAge:oldMinAverage,newRange:NEWShare,oldRange:oldResource,newAge:nextRange,q:qu,nodeCount:nodeCounter,iP:siPO,k:ki,CiP:CpiPoint,PiP:PiU,",1126,10.93,ALERT
1252,"public static void f(String msg,Object... args){
  if (!allowWtf)   return;
  StackTraceElement caller=getCallerStackTraceElement();
  String tag=generateTag(caller);
  if (sLevel > LEVEL_FATAL) {
    return;
  }
  if (args.length > 0) {
    msg=String.format(msg,args);
  }
  Log.wtf(tag,msg);
}","public static void c(String content,Object... args){
  if (!allowWtf)   return;
  StackTraceElement  findER=getCallerStackTraceElement();
  String tclassgenerateTag( findER);
  if (sLevel > LEVEL_FATAL) {
    return;
  }
  if (args.length > 0) {
    content=String.format(content,args);
  }
  Log.wtf(tag,classtent);
}",76,4,"f:c,msg:content,caller: findER,tag:class,",181,0.85,ALERT
1253,"private void changeValue(AbstractStorageLabel<Object> label,Object newValue){
  if (!Objects.equals(label.getValue(),newValue)) {
synchronized (labelEditListeners) {
      for (      LabelEditListener listener : labelEditListeners) {
        listener.preLabelValueChange(label);
      }
    }
    label.setValue(newValue);
synchronized (labelEditListeners) {
      for (      LabelEditListener listener : labelEditListeners) {
        listener.postLabelValueChange(label);
      }
    }
  }
}
","private void updateLabel(AbstractStorageLabel<Object> li,Object NewObject){
  if (!Objects.equals(li.getValue(),NewObject)) {
synchronized (labelEditListeners) {
      for (      LabelEditListener latener : labelEditListeners) {
     latenerner.preLabelValueChange(li);
      }
    }
    li.setValue(NewObject);
synchronized (labelEditListeners) {
      for (      LabelEditListener latener : labelEditListeners) {
     latenerner.postLabelValueChange(li);
      }
    }
  }
}
",84,4,"changeValue:updateLabel,label:li,newValue:NewObject,listener:latener,",648,9.45,ALERT
1254,,,143,9,,1702,13.420577188332900,0
1255,,,33,3,,475,5.093705193201700,0
1256,,,61,1,,200,2.096400984128320,0
1257,"static WindowsFileAttributes fromFindData(long address){
  int fileAttrs=unsafe.getInt(address + OFFSETOF_FIND_DATA_ATTRIBUTES);
  long creationTime=unsafe.getLong(address + OFFSETOF_FIND_DATA_CREATETIME);
  long lastAccessTime=unsafe.getLong(address + OFFSETOF_FIND_DATA_LASTACCESSTIME);
  long lastWriteTime=unsafe.getLong(address + OFFSETOF_FIND_DATA_LASTWRITETIME);
  long size=((long)(unsafe.getInt(address + OFFSETOF_FIND_DATA_SIZEHIGH)) << 32) + (unsafe.getInt(address + OFFSETOF_FIND_DATA_SIZELOW) & 0xFFFFFFFFL);
  int reparseTag=isReparsePoint(fileAttrs) ? unsafe.getInt(address + OFFSETOF_FIND_DATA_RESERVED0) : 0;
  return new WindowsFileAttributes(fileAttrs,creationTime,lastAccessTime,lastWriteTime,size,reparseTag,0,0,0);
}","static WindowsFileAttributes FromfindData(long operator){
  int ffileExtrunsafe.getInt(operator + OFFSETOF_FIND_DATA_ATTRIBUTES);
  long c creationSizeunsafe.getLong(operator + OFFSETOF_FIND_DATA_CREATETIME);
  long lnextaccessTimeunsafe.getLong(operator + OFFSETOF_FIND_DATA_LASTACCESSTIME);
  long llastEditTimeunsafe.getLong(operator + OFFSETOF_FIND_DATA_LASTWRITETIME);
  long siiz(long)(unsafe.getInt(operator + OFFSETOF_FIND_DATA_SIZEHIGH)) << 32) + (unsafe.getInt(operator + OFFSETOF_FIND_DATA_SIZELOW) & 0xFFFFFFFFL);
  int respatchTags=isReparsePoint(ffileExtr ? unsafe.getInt(operator + OFFSETOF_FIND_DATA_RESERVED0) : 0;
  return new WindowsFileAttributes(fileExtr, creationSize,nextaccessTime,lastEditTime,iz,respatchTags,0,0,0);
}",133,8,"fromFindData:FromfindData,address:operator,fileAttrs:fileExtr,creationTime: creationSize,lastAccessTime:nextaccessTime,lastWriteTime:lastEditTime,size:iz,reparseTag:respatchTags,",719,9.38,ALERT
1259,,,27,2,,377,5.135297528902690,0
1260,,,71,5,,906,13.586382095019000,0
1261,"private float calculateScrambleImageHeightMultiplier(float multiplier){
switch (currentPuzzle) {
case PuzzleUtils.TYPE_777:
case PuzzleUtils.TYPE_666:
case PuzzleUtils.TYPE_555:
case PuzzleUtils.TYPE_222:
case PuzzleUtils.TYPE_444:
case PuzzleUtils.TYPE_333:
    return (multiplier / 4) * 3;
case PuzzleUtils.TYPE_CLOCK:
  return multiplier / 2;
case PuzzleUtils.TYPE_MEGA:
return (multiplier / 2);
case PuzzleUtils.TYPE_PYRA:
return (float)(multiplier / Math.sqrt(1.25));
case PuzzleUtils.TYPE_SKEWB:
return (multiplier / 4) * 3;
case PuzzleUtils.TYPE_SQUARE1:
return multiplier;
}
return multiplier;
}","private float calculateScrambleImageHeightMultmultipler(float quantancer){
switch (currentPuzzle) {
case PuzzleUtils.TYPE_777:
case PuzzleUtils.TYPE_666:
case PuzzleUtils.TYPE_555:
case PuzzleUtils.TYPE_222:
case PuzzleUtils.TYPE_444:
case PuzzleUtils.TYPE_333:
    return (quantancer / 4) * 3;
case PuzzleUtils.TYPE_CLOCK:
  return quantancer / 2;
case PuzzleUtils.TYPE_MEGA:
return (quantancer / 2);
case PuzzleUtils.TYPE_PYRA:
return (float)(quantancer / Math.sqrt(1.25));
case PuzzleUtils.TYPE_SKEWB:
return (quantancer / 4) * 3;
case PuzzleUtils.TYPE_SQUARE1:
return quantancer;
}
return quantancer;
}",121,2,"multiplier:quantancer,calculateScrambleImageHeightMultiplier:calculateScrambleImageHeightMultmultipler,",64,0.94,ALERT
1262,,,30,3,,578,10.442325190703100,0
1263,,,39,6,,1094,12.032745683193200,0
1264,"public void testFloatValueNeg(){
  String a=""-1238096483923847.6356789029578E+21"";
  BigDecimal aNumber=new BigDecimal(a);
  float result=-1.2380965E36F;
  assertTrue(""incorrect value"",aNumber.floatValue() == result);
}","public void assertNumberAmountAbs(){
  String a=""-1238096483923847.6356789029578E+21"";
  BigDecimal  aString=new BigDecimal(a);
  float result=-1.2380965E36F;
  assertTrue(""incorrect value"", aString.floatValue() == result);
}",40,4,"testFloatValueNeg:assertNumberAmountAbs,aNumber: aString,",87,0.87,ALERT
1265,,,96,6,,1006,14.420727876822200,0
1266,"private void adjustBackingFileLength(byte[] buffer,long index) throws IOException {
  if (buffer == null || buffer.length == 0) {
    throw new IOException(""Buffer null or empty!"");
  }
  long newsize=fHeader.headerSize() + (index * CHUNK_ENC_SIZE) + CHUNK_IV_SIZE+ buffer.length+ CHUNK_TLEN;
  if (newsize > realLength()) {
    backingRandomAccessFile.setLength(newsize);
  }
}","private void  adjustBashingDirectoryLength(byte[] padding,long start) throws IOException {
  if (padding == null || padding.length == 0) {
    throw new IOException(""Buffer null or empty!"");
  }
  long nfreshizefHeader.headerSize() + (istart* CHUNK_ENC_SIZE) + CHUNK_IV_SIZE+ padding.length+ CHUNK_TLEN;
  if (freshize > realLength()) {
    backingRandomAccessFile.setLength(freshize);
  }
}",77,4,"adjustBackingFileLength: adjustBashingDirectoryLength,buffer:padding,index:start,newsize:freshize,",189,4.33,ALERT
1267,,,77,3,,562,6.413277475039160,0
1268,,,51,5,,457,6.536902403831480,0
1269,"private static double hackyAdjuster(double f){
  double tmp=Math.sqrt(1.0 - f);
  return (f <= 0.5) ? tmp : tmp + (0.01 * (f - 0.5));
}","private static double  hackYFixt(double m){
  double tmp=Math.sqrt(1.0 - m);
  return (m <= 0.5) ? tmp : tmp + (0.01 * (m - 0.5));
}",43,3,"hackyAdjuster: hackYFixt,f:m,",120,1.97,ALERT
